class,correlation,contrast,homogeneity,energy,dissimilarity
1,0.8271312710975299,7.530974264705884,0.7482076360142311,0.40609970221930225,1.2004365808823532
1,0.9321729522961907,5.782306985294118,0.821415579395775,0.3856745736529589,0.8711435355392156
1,0.8112401465820022,8.044669117647059,0.7228623729389831,0.43616997119941325,1.320534620098039
1,0.9321687605926362,5.782674632352941,0.8214182448864821,0.3856765755308206,0.8711435355392158
1,0.7525995706915508,7.3887254901960775,0.7543023390038718,0.44336766969790387,1.1655484068627449
1,0.9758739412248914,3.2804534313725493,0.8122257730726942,0.3503352903676806,0.8047870710784313
1,0.954728092590101,3.152757352941177,0.8197326755599088,0.3912353716013949,0.7729856004901963
1,0.9452997394964463,6.099310661764708,0.7827934001956418,0.3057044176087063,1.029055606617647
1,0.8780547899987011,7.210217524509805,0.7235578243574017,0.3371755324009935,1.2950099571078435
1,0.9783391829956797,3.5159926470588236,0.8016439485374427,0.30126165232123425,0.8545572916666667
1,0.9223829354746101,5.165058210784314,0.7195924107375045,0.3228701938633505,1.2236328125
1,0.8410564506410946,6.332306985294117,0.75198725915873,0.41830950642528136,1.147820925245098
1,0.9649007038471851,4.291084558823529,0.7580768473151706,0.29424443157500374,1.0423636642156864
1,0.9734738983490916,4.498943014705882,0.7650961861401333,0.2810794921240373,1.026972273284314
1,0.9071334141536388,6.923483455882353,0.751150907552094,0.32778966288701905,1.1618527879901963
1,0.8984787444620441,7.238342524509804,0.7482570225934078,0.3410549465265986,1.189066329656863
1,0.9620161886825045,5.228033088235294,0.8352829634421359,0.31146370314082134,0.8005744485294118
1,0.9058873929307394,4.412990196078432,0.753590879498807,0.39208544963177083,1.0644531250000002
1,0.9817930906207859,3.209283088235294,0.8176942367981307,0.3031797024892272,0.783310355392157
1,0.7367418143451852,12.103125,0.6769011955491231,0.3660057797872727,1.6012561274509804
1,0.7888092414355281,11.038097426470591,0.6861453367260837,0.3817210511019634,1.5442057291666669
1,0.8431452484205627,11.092524509803923,0.6712258503143371,0.31607529449360977,1.612576593137255
1,0.961918304857159,4.825566789215686,0.7333100243065072,0.28665949622302245,1.1567516850490194
1,0.9503730599039572,4.719454656862746,0.7338477609993913,0.3063515956056308,1.146821384803922
1,0.9579075958441111,4.458226102941175,0.7537394076754208,0.34878195936587864,1.0683708639705882
1,0.9668160613489941,4.551378676470589,0.7470153629611862,0.2872584139025845,1.0952282475490196
1,0.9842865667822003,3.713388480392157,0.7913430011782767,0.2672760330118536,0.9000229779411765
1,0.7778547596635366,9.463679534313725,0.6785182814189035,0.37697949140934334,1.5299057904411761
1,0.7384538311574468,8.892846200980394,0.6806862729041838,0.3858782195702402,1.4965801164215689
1,0.8482611563220536,9.177527573529412,0.7087939016599123,0.3485527066380199,1.4053500306372548
1,0.9219337920403148,8.354687499999997,0.7278247092174561,0.31380086214293224,1.3128216911764703
1,0.896331968358939,10.549770220588236,0.7207459204949613,0.3115223411318271,1.3934857536764704
1,0.8718114244753533,11.57594975490196,0.672513391567183,0.2966802056323744,1.613511029411765
1,0.9878418261602216,3.1201439950980396,0.8267960448087434,0.27848528012753215,0.7499655330882352
1,0.9731925016111826,4.299463848039216,0.7620127949671579,0.27660286916161503,1.0317133884803922
1,0.9878418261602216,3.1201439950980396,0.8267960448087434,0.27848528012753215,0.7499655330882352
1,0.964580814652772,3.9276960784313735,0.779061575480559,0.3083452519880662,0.9526960784313727
1,0.9882728001658799,3.018642769607843,0.8327286645972437,0.2799602208593161,0.7247357536764707
1,0.9195795823888426,8.001501225490196,0.7202502962636304,0.3172206083398404,1.3360064338235298
1,0.9384861831995184,7.819439338235294,0.713536034033185,0.29760954045884275,1.3543160232843137
1,0.949321711088901,4.837591911764705,0.7363421121589793,0.3017889713347397,1.1484375
1,0.950172927661094,4.942555147058823,0.7297924685251947,0.29844455071684284,1.1759114583333334
1,0.8697752854387828,12.042371323529412,0.5800561751879508,0.2705576807506478,2.06547181372549
1,0.9029024901729136,11.151363357843136,0.6081921727204681,0.2535201183370209,1.9104434742647058
1,0.8783515358586736,10.910723039215686,0.6134707325279203,0.2765573808893558,1.8513939950980396
1,0.9804945913081331,3.489828431372549,0.8090428438309643,0.30295279648016143,0.8291053921568626
1,0.9205829614223745,9.371890318627454,0.6149488950691872,0.26251340011867175,1.8076554840686279
1,0.9192221347406334,11.182123161764707,0.5871130458908878,0.23730326503106597,2.0022939644607844
1,0.8955707771435718,11.136611519607845,0.5920649758216586,0.25446117800943374,1.9711473651960787
1,0.8967681816831385,11.394577205882353,0.5688333327821352,0.2450065309042669,2.085952818627451
1,0.9834218428543201,3.869944852941176,0.7856585281040823,0.27681868461222264,0.9286228553921568
1,0.9738334624024605,5.785554534313726,0.6897597364101685,0.2429570419397514,1.3586971507352943
1,0.931690292900779,4.727512254901962,0.7387270918763815,0.3552966784997291,1.1309283088235296
1,0.935806991731388,5.091191789215686,0.725265068890486,0.32441965857616756,1.1971239276960783
1,0.9203620588953425,10.725903799019608,0.6142837989819487,0.24914783195453835,1.862611060049019
1,0.9710226935691727,4.433226102941176,0.7574379893815022,0.28164419417183956,1.0538871017156863
1,0.9584895105940221,4.57859987745098,0.7480523212676746,0.3264974577429503,1.0919232536764707
1,0.9818168383610814,3.7776960784313727,0.7906584016328728,0.27564408453362077,0.9054840686274509
1,0.9590796039918777,4.38515625,0.7572319267387626,0.30477783725928254,1.0509076286764705
1,0.9062596648269448,5.307812499999999,0.7076460292577347,0.3461985849585229,1.2692861519607843
1,0.8534350879285795,9.492325367647059,0.6179925805772513,0.3173872291315174,1.8059627757352943
1,0.9171223545452047,9.732858455882353,0.6216496142393745,0.267003512741481,1.8093098958333333
